Platform,Domain,Title,Organization,Rating,Learners,Duration,Difficulty,Price,Duration_Months,Is_Paid,Difficulty_Clean,Difficulty_Encoded,Success_Label
Coursera,Information Technology,Road to the CISO â Culminating Project Course,Kennesaw State University,4.8,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,The Foundations of Cybersecurity,Kennesaw State University,4.8,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Mastering ISO 27001 Controls: Implementation and Auditing,Packt,4.6,7950.0,1 - 3 Months,Intermediate,Free to Audit,1.0,0,intermediate,1.0,1
Coursera,Information Technology,Managing Network Security,Kennesaw State University,4.8,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,IBM and ISC2 Cybersecurity Specialist,Multiple educators,4.7,14000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Managing Cybersecurity,Kennesaw State University,4.7,1400.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,Embedded Hardware and Operating Systems,28DIGITAL,4.1,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,0
Coursera,Information Technology,Managing Cybersecurity Incidents and Disasters,Kennesaw State University,4.8,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Cybersecurity Foundations for Risk Management,Kennesaw State University,4.7,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Cybersecurity Risk Management Frameworks,Kennesaw State University,4.7,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,AWS Cloud Support Associate,Amazon Web Services,4.8,6700.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,"Competencias digitales. Herramientas de ofimÃ¡tica (Microsoft Word, Excel, Power Point)",Universitat AutÃ²noma de Barcelona,4.8,6600.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Information Technology,What Is Cybersecurity?,Kennesaw State University,4.9,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Incident Response for Windows,Packt,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Dominant Risk Management Standards and Frameworks,Kennesaw State University,4.7,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,IBM Systems Analyst,IBM,4.7,4700.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,Cybersecurity Fundamentals,IBM,4.8,2200.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,A General Approach to Risk Management,Kennesaw State University,4.9,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,The OSINT Handbook: Mastering Open Source Intelligence,Packt,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,IT Fundamentals for Cybersecurity,IBM,4.6,22000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Google IT Automation with Python,Google,4.8,53000.0,3 - 6 Months,Advanced,Paid / Subscription,3.0,1,advanced,2.0,1
Coursera,Information Technology,IBM AI Product Manager,IBM,4.7,34000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,IBM Cybersecurity Analyst,IBM,4.6,27000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Implementing a Risk Management Framework,Kennesaw State University,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,IT Audit Field Manual: Strengthen Cyber Defense,Packt,4.6,7950.0,3 - 6 Months,Beginner,Free to Audit,3.0,0,beginner,0.0,1
Coursera,Information Technology,Cybersecurity Job Search and Interviews: Getting Started,Kennesaw State University,4.9,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Cybersecurity: What to Do When You Are a Victim,Kennesaw State University,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Introduction to Computers,Microsoft,4.8,1000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Information Technology,"AI Risk: Analyze, Evaluate, Register",Coursera,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Information Technology,"CFR: Security Assessment, Data Collection, and Log Analysis",CertNexus,4.6,7950.0,1 - 4 Weeks,,Free to Audit,0.25,0,,0.0,1
Coursera,Information Technology,Systems and Cybersecurity Fundamentals Part 1,Northeastern University,4.6,7950.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,1
Coursera,Information Technology,Intro to Generative AI: A Beginner's Primer on Core Concepts,Google Cloud,4.7,12000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Microsoft Azure AI in Healthcare,Microsoft,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Cybersecurity in Healthcare (Hospitals & Care Centres),Erasmus University Rotterdam,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Preparing for Google Cloud Certification: Cloud DevOps Engr,Google Cloud,4.7,54000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,AWS Cloud Solutions Architect,Amazon Web Services,4.8,7000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,0
Coursera,Information Technology,Generative AI for Data Engineers,IBM,4.7,11000.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,Generative AI SQL Database Specialist with ChatGPT,Vanderbilt University,4.8,7600.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,0
Coursera,Information Technology,Architecting with Google Compute Engine,Google Cloud,4.7,58000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Information Technology,Preparing for Google Cloud Certification: Cloud Architect,Google Cloud,4.7,62000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Information Technology,Generative AI Cybersecurity & Privacy for Leaders,Vanderbilt University,4.8,8200.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,IBM Full Stack Software Developer,IBM,4.6,59000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Generative AI for IT Systems Analysts and Architects,IBM,4.7,11000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,"IoT Security: Privacy, Software, and Physical Security",CertNexus,4.6,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Information Technology,IBM Generative AI for Cybersecurity Professionals,IBM,4.7,11000.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,Autodesk Civil 3D 2025 Unleashed,Packt,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,Cybersecurity Operations Fundamentals,Cisco Learning and Certifications,4.8,1200.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,Cloud Data & Application Security,LearnKartS,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Information Technology,Introduction to Cybersecurity Tools & Cyberattacks,IBM,4.6,16000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Cybersecurity: Overlooked Threats to Your Strategy,"University of Maryland, College Park",4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Architect and Scale Robust Multi-Cloud AI Systems,Coursera,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Information Technology,Digital Transformation Using AI/ML with Google Cloud,Google Cloud,4.7,7500.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,IRBIZ: Incident Response for Business Professionals,CertNexus,4.6,7950.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,1
Coursera,Information Technology,Amazon Comprehend Medical Getting Started,Amazon Web Services,4.6,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Information Technology,Service Integration and Management (SIAM) Foundation,Packt,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Cloud Application Development Foundations,IBM,4.6,10000.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Information Technology,System Administration and IT Infrastructure Services,Google,4.8,26000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Digital Transformation with Google Cloud,Google Cloud,4.8,2600.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,0
Coursera,Information Technology,Meta Database Engineer,Meta,4.6,7600.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,Securing Cloud Services,Packt,4.6,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Information Technology,Preparing for Google Cloud Certification: Cloud Network Engr,Google Cloud,4.7,50000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Information Technology,Configure and Test Basic Network Connectivity,Coursera,4.5,7950.0,2 Hours,Intermediate,Paid / Subscription,0.002777777777777778,1,intermediate,1.0,1
Coursera,Information Technology,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,4.7,49000.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Information Technology,Hands-On Microsoft 365 and SharePoint Training,Packt,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,A CISO Guide to Cyber Resilience,Packt,4.6,7950.0,3 - 6 Months,Intermediate,Paid / Subscription,3.0,1,intermediate,1.0,1
Coursera,Information Technology,Digital Healthcare Informatics and AI,Illinois Tech,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,AWS Fundamentals,Amazon Web Services,4.8,6800.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,Cybersecurity Essentials - From Zero to Secure,Packt,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Introduction to Generative AI,Google Cloud,4.7,10000.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Information Technology,Threat Hunting Techniques,Starweaver,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Information Technology,Enterprise System Management and Security,University of Colorado System,4.7,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Internet of Things (IoT) Practitioner (Exam ITP-110),CertNexus,4.6,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Google Cloud Digital Leader Training,Google Cloud,4.8,4800.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Information Technology,"Analyze, Create, and Secure Data with Zero Trust",Coursera,4.6,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Information Technology,CFR: Risk and Threat Analysis,CertNexus,4.6,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Information Technology,IS/IT Governance,University of Minnesota,4.7,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,IoT Security: Access Control and Network Security,CertNexus,4.6,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Information Technology,"CFR: Reconnaissance, Attack, and Post-Attack Analysis",CertNexus,4.6,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Information Technology,Operating Systems and You: Becoming a Power User,Google,4.7,29000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Information Technology,Internet of Things: Governance and Real-World Implementation,CertNexus,4.6,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Information Technology,Data Privacy Fundamentals,Northeastern University,4.8,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Health,Stanford Introduction to Food and Health,Stanford University,4.7,34000.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Health,Health Informatics,Johns Hopkins University,4.4,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Health,Epidemiology in Public Health Practice,Johns Hopkins University,4.7,4500.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Health,Vital Signs: Understanding What the Body Is Telling Us,University of Pennsylvania,4.8,6900.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,0
Coursera,Health,Positive Psychiatry and Mental Health,The University of Sydney,4.8,3900.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,0
Coursera,Health,Essentials of Global Health,Yale University,4.8,2200.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,0
Coursera,Health,"Health, Safety, and Environmental (HSE) Engineering",Khalifa University,4.8,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Health,Digital Health,Imperial College London,4.6,7950.0,1 - 3 Months,Intermediate,Paid / Subscription,1.0,1,intermediate,1.0,1
Coursera,Health,The Economics of Health Care Delivery,University of Pennsylvania,4.8,7950.0,1 - 4 Weeks,,Paid / Subscription,0.25,1,,0.0,1
Coursera,Health,Mental Health Care Fundamentals,MedCerts,4.8,7950.0,1 - 3 Months,Beginner,Paid / Subscription,1.0,1,beginner,0.0,1
Coursera,Health,Biostatistics in Public Health,Johns Hopkins University,4.8,2400.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Health,ACE Health Coach,American Council on Exercise,4.6,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Health,Data and Electronic Health Records,Johns Hopkins University,4.4,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Health,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,4.7,5000.0,1 - 3 Months,,Paid / Subscription,1.0,1,,0.0,0
Coursera,Health,Foundations of Global Health,Johns Hopkins University,4.7,1200.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,0
Coursera,Health,Foundations of Public Health Practice,Imperial College London,4.7,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Health,CVS Health Call Center Customer Service,CVS Health,4.7,7950.0,3 - 6 Months,Beginner,Paid / Subscription,3.0,1,beginner,0.0,1
Coursera,Health,Health Informatics for Healthcare Professionals,Northeastern University,4.8,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
Coursera,Health,Introduction to Digital health,Imperial College London,4.5,7950.0,1 - 4 Weeks,Intermediate,Paid / Subscription,0.25,1,intermediate,1.0,1
Coursera,Health,Introduction to Digital Health Entrepreneurship,Johns Hopkins University,4.3,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,0
Coursera,Health,Well Being & Self Care: for Physical and Mental Health,Coursera,4.8,7950.0,1 - 4 Weeks,Beginner,Paid / Subscription,0.25,1,beginner,0.0,1
